[?1034h## opening file [/afs/cern.ch/user/a/asgbase/patspace/xAODs/r7562/data15_13TeV.00284154.physics_Main.merge.AOD.r7562_p2521/AOD.07687819._000382.pool.root.1]...
## importing ROOT...
## importing ROOT... [DONE]
## opening file [OK]

================================================================================
         Event data
================================================================================
     Mem Size       Disk Size        Size/Evt      Compression  Items  Container Name (Type)
     542.617 kb       30.157 kb        0.010 kb       17.993     3171  HLT_xAOD__JetContainer_a4TTemnojcalibFS (DataVector<xAOD::Jet_v1>) [Trig]
     394.609 kb       30.515 kb        0.010 kb       12.932     3171  HLT_xAOD__TrigRNNOutputContainer_TrigTRTHTCounts (DataVector<xAOD::TrigRNNOutput_v2>) [Trig]
     715.820 kb       30.756 kb        0.010 kb       23.274     3171  HLT_xAOD__EmTauRoIContainer_L1TopoEM (DataVector<xAOD::EmTauRoI_v2>) [Trig]
     715.891 kb       30.793 kb        0.010 kb       23.249     3171  HLT_xAOD__EmTauRoIContainer_L1TopoTau (DataVector<xAOD::EmTauRoI_v2>) [Trig]
     622.850 kb       30.834 kb        0.010 kb       20.200     3171  HLT_xAOD__JetRoIContainer_L1TopoJet (DataVector<xAOD::JetRoI_v2>) [Trig]
     591.953 kb       30.873 kb        0.010 kb       19.174     3171  HLT_xAOD__HIEventShapeContainer_HIUE (DataVector<xAOD::HIEventShape_v2>) [Trig]
     543.602 kb       30.878 kb        0.010 kb       17.605     3171  HLT_xAOD__JetContainer_TrigHLTJetDSSelectorCollection (DataVector<xAOD::Jet_v1>) [Trig]
     623.412 kb       31.272 kb        0.010 kb       19.935     3171  HLT_xAOD__BTagVertexContainer_BjetVertexFex (DataVector<xAOD::BTagVertex_v1>) [Trig]
     747.139 kb       31.657 kb        0.010 kb       23.601     3171  HLT_xAOD__L2IsoMuonContainer_MuonL2ISInfo (DataVector<xAOD::L2IsoMuon_v1>) [Trig]
     871.146 kb       31.699 kb        0.010 kb       27.482     3171  HLT_xAOD__TrigMissingETContainer_EFJetEtSum (DataVector<xAOD::TrigMissingET_v1>) [Trig]
